sigla_uf,nome_municipio,codigo_ibge,mais_comum,candidaturas,n_mais_comum
MG,MONTE SANTO DE MINAS,3143203,BRANCA,2,2
MG,MONTE SIÃO,3143401,BRANCA,3,3
MG,MONTES CLAROS,3143302,BRANCA,8,4
MG,MONTEZUMA,3143450,BRANCA,2,2
MG,MORADA NOVA DE MINAS,3143500,BRANCA,5,5
MG,MORRO DA GARÇA,3143609,PARDA,2,2
MG,MORRO DO PILAR,3143708,VÁRIAS,2,1
MG,MUNHOZ,3143807,BRANCA,2,2
MG,MURIAÉ,3143906,BRANCA,5,5
MG,MUTUM,3144003,BRANCA,3,3
MG,MUZAMBINHO,3144102,BRANCA,3,3
MG,NACIP RAYDAN,3144201,PARDA,3,3
MG,NANUQUE,3144300,PARDA,8,4
MG,NAQUE,3144359,PARDA,2,2
MG,NATALÂNDIA,3144375,VÁRIAS,2,1
MG,NATÉRCIA,3144409,BRANCA,3,3
MG,NAZARENO,3144508,BRANCA,4,4
MG,NEPOMUCENO,3144607,BRANCA,4,3
MG,NINHEIRA,3144656,PARDA,3,2
MG,NOVA BELÉM,3144672,PARDA,4,4
MG,NOVA ERA,3144706,BRANCA,5,4
MG,NOVA LIMA,3144805,BRANCA,7,3
MG,NOVA MÓDICA,3144904,BRANCA,2,2
MG,NOVA PONTE,3145000,BRANCA,3,2
MG,NOVA PORTEIRINHA,3145059,BRANCA,4,3
MG,NOVA RESENDE,3145109,BRANCA,2,2
MG,NOVA SERRANA,3145208,BRANCA,4,3
MG,NOVA UNIÃO,3136603,PARDA,1,1
MG,NOVO CRUZEIRO,3145307,BRANCA,5,3
MG,NOVO ORIENTE DE MINAS,3145356,PARDA,2,2
MG,NOVORIZONTE,3145372,VÁRIAS,2,1
MG,OLARIA,3145406,BRANCA,2,2
MG,OLHOS D'ÁGUA,3145455,VÁRIAS,2,1
MG,OLÍMPIO NORONHA,3145505,BRANCA,2,2
MG,OLIVEIRA,3145604,BRANCA,4,2
MG,OLIVEIRA FORTES,3145703,BRANCA,2,2
MG,ONÇA DE PITANGUI,3145802,BRANCA,2,2
MG,ORATÓRIOS,3145851,VÁRIAS,2,1
MG,ORIZÂNIA,3145877,BRANCA,3,2
MG,OURO BRANCO,3145901,BRANCA,5,3
MG,OURO FINO,3146008,BRANCA,5,5
MG,OURO PRETO,3146107,PARDA,6,3
MG,OURO VERDE DE MINAS,3146206,PARDA,4,2
MG,PADRE CARVALHO,3146255,PARDA,2,2
MG,PADRE PARAÍSO,3146305,VÁRIAS,4,2
MG,PAI PEDRO,3146552,BRANCA,3,2
MG,PAINEIRAS,3146404,BRANCA,2,2
MG,PAINS,3146503,BRANCA,3,2
MG,PAIVA,3146602,BRANCA,2,2
MG,PALMA,3146701,BRANCA,2,2
MG,PALMÓPOLIS,3146750,BRANCA,3,2
MG,PAPAGAIOS,3146909,VÁRIAS,2,1
MG,PARÁ DE MINAS,3147105,BRANCA,7,4
MG,PARACATU,3147006,VÁRIAS,8,3
MG,PARAGUAÇU,3147204,BRANCA,4,3
MG,PARAISÓPOLIS,3147303,BRANCA,4,3
MG,PARAOPEBA,3147402,VÁRIAS,2,1
MG,PASSA QUATRO,3147600,BRANCA,3,3
MG,PASSA TEMPO,3147709,BRANCA,3,2
MG,PASSA VINTE,3147808,BRANCA,2,2
MG,PASSABÉM,3147501,VÁRIAS,2,1
MG,PASSOS,3147907,BRANCA,7,5
MG,PATIS,3147956,PARDA,3,2
MG,PATOS DE MINAS,3148004,BRANCA,8,7
MG,PATROCÍNIO,3148103,BRANCA,3,3
MG,PATROCÍNIO DO MURIAÉ,3148202,BRANCA,2,2
MG,PAULA CÂNDIDO,3148301,BRANCA,3,2
MG,PAULISTAS,3148400,PARDA,2,2
MG,PAVÃO,3148509,BRANCA,2,2
MG,PEÇANHA,3148608,PARDA,2,2
MG,PEDRA AZUL,3148707,VÁRIAS,2,1
MG,PEDRA BONITA,3148756,VÁRIAS,2,1
MG,PEDRA DO ANTA,3148806,BRANCA,2,2
MG,PEDRA DO INDAIÁ,3148905,BRANCA,3,3
MG,PEDRA DOURADA,3149002,BRANCA,2,2
MG,PEDRALVA,3149101,BRANCA,4,3
MG,PEDRAS DE MARIA DA CRUZ,3149150,PARDA,3,2
MG,PEDRINÓPOLIS,3149200,BRANCA,2,2
MG,PEDRO LEOPOLDO,3149309,VÁRIAS,7,3
MG,PEDRO TEIXEIRA,3149408,BRANCA,2,2
MG,PEQUERI,3149507,BRANCA,2,2
MG,PEQUI,3149606,BRANCA,2,2
MG,PERDIGÃO,3149705,BRANCA,2,2
MG,PERDIZES,3149804,BRANCA,5,4
MG,PERDÕES,3149903,BRANCA,2,2
MG,PERIQUITO,3149952,PARDA,2,2
MG,PESCADOR,3150000,PARDA,3,2
MG,PIAU,3150109,BRANCA,2,2
MG,PIEDADE DE CARATINGA,3150158,PARDA,4,2
MG,PIEDADE DE PONTE NOVA,3150208,VÁRIAS,2,1
MG,PIEDADE DO RIO GRANDE,3150307,BRANCA,2,2
MG,PIEDADE DOS GERAIS,3150406,BRANCA,6,4
MG,PIMENTA,3150505,BRANCA,3,3
MG,PINGO D'ÁGUA,3150539,BRANCA,3,2
MG,PINTÓPOLIS,3150570,PARDA,1,1
MG,PIRACEMA,3150604,BRANCA,2,2
MG,PIRAJUBA,3150703,BRANCA,2,2
MG,PIRANGA,3150802,BRANCA,2,2
MG,PIRANGUÇU,3150901,BRANCA,1,1
MG,PIRANGUINHO,3151008,BRANCA,3,3
MG,PIRAPETINGA,3151107,BRANCA,6,4
MG,PIRAPORA,3151206,PARDA,7,5
MG,PIRAÚBA,3151305,BRANCA,2,2
MG,PITANGUI,3151404,BRANCA,4,3
MG,PIUMHI,3151503,BRANCA,4,3
MG,PLANURA,3151602,BRANCA,3,3
MG,POÇO FUNDO,3151701,BRANCA,4,3
MG,POÇOS DE CALDAS,3151800,BRANCA,9,8
MG,POCRANE,3151909,VÁRIAS,2,1
MG,POMPÉU,3152006,VÁRIAS,2,1
MG,PONTE NOVA,3152105,VÁRIAS,6,3
MG,PONTO CHIQUE,3152131,VÁRIAS,2,1
MG,PONTO DOS VOLANTES,3152170,PARDA,2,2
MG,PORTEIRINHA,3152204,PARDA,5,3
MG,PORTO FIRME,3152303,PARDA,2,2
MG,POTÉ,3152402,BRANCA,5,3
MG,POUSO ALEGRE,3152501,BRANCA,7,6
MG,POUSO ALTO,3152600,BRANCA,4,2
MG,PRADOS,3152709,BRANCA,2,2
MG,PRATA,3152808,BRANCA,2,2
MG,PRATÁPOLIS,3152907,BRANCA,2,2
MG,PRATINHA,3153004,BRANCA,2,2
MG,PRESIDENTE BERNARDES,3153103,BRANCA,2,2
MG,PRESIDENTE JUSCELINO,3153202,BRANCA,1,1
MG,PRESIDENTE KUBITSCHEK,3153301,BRANCA,2,2
MG,PRESIDENTE OLEGÁRIO,3153400,BRANCA,2,2
MG,PRUDENTE DE MORAIS,3153608,PARDA,3,2
MG,QUARTEL GERAL,3153707,BRANCA,2,2
MG,QUELUZITO,3153806,BRANCA,2,2
MG,RAPOSOS,3153905,BRANCA,3,3
MG,RAUL SOARES,3154002,BRANCA,4,3
MG,RECREIO,3154101,BRANCA,3,3
MG,REDUTO,3154150,BRANCA,5,4
MG,RESENDE COSTA,3154200,BRANCA,3,3
MG,RESPLENDOR,3154309,BRANCA,2,2
MG,RESSAQUINHA,3154408,BRANCA,6,4
MG,RIACHINHO,3154457,PARDA,2,2
MG,RIACHO DOS MACHADOS,3154507,VÁRIAS,2,1
MG,RIBEIRÃO DAS NEVES,3154606,PARDA,9,5
MG,RIBEIRÃO VERMELHO,3154705,BRANCA,2,2
MG,RIO ACIMA,3154804,PRETA,6,3
MG,RIO CASCA,3154903,BRANCA,2,2
MG,RIO DO PRADO,3155108,VÁRIAS,2,1
MG,RIO DOCE,3155009,BRANCA,3,2
MG,RIO ESPERA,3155207,BRANCA,2,2
MG,RIO MANSO,3155306,BRANCA,2,2
MG,RIO NOVO,3155405,BRANCA,3,2
MG,RIO PARANAÍBA,3155504,BRANCA,2,2
MG,RIO PARDO DE MINAS,3155603,BRANCA,5,3
MG,RIO PIRACICABA,3155702,BRANCA,3,3
MG,RIO POMBA,3155801,BRANCA,2,2
MG,RIO PRETO,3155900,BRANCA,3,3
MG,RIO VERMELHO,3156007,PARDA,4,3
MG,RITÁPOLIS,3156106,BRANCA,3,3
MG,ROCHEDO DE MINAS,3156205,VÁRIAS,2,1
MG,RODEIRO,3156304,BRANCA,3,3
MG,ROMARIA,3156403,BRANCA,2,2
MG,ROSÁRIO DA LIMEIRA,3156452,BRANCA,3,2
MG,RUBELITA,3156502,PARDA,4,4
MG,RUBIM,3156601,VÁRIAS,2,1
MG,SABARÁ,3156700,BRANCA,4,2
MG,SABINÓPOLIS,3156809,BRANCA,5,3
MG,SACRAMENTO,3156908,BRANCA,5,3
MG,SALINAS,3157005,PARDA,3,2
MG,SALTO DA DIVISA,3157104,VÁRIAS,2,1
MG,SANTA BÁRBARA,3157203,BRANCA,4,2
MG,SANTA BÁRBARA DO LESTE,3157252,BRANCA,2,2
MG,SANTA BÁRBARA DO MONTE VERDE,3157278,BRANCA,2,2
MG,SANTA BÁRBARA DO TUGÚRIO,3157302,BRANCA,3,2
MG,SANTA CRUZ DE MINAS,3157336,PARDA,3,2
MG,SANTA CRUZ DE SALINAS,3157377,PARDA,2,2
MG,SANTA CRUZ DO ESCALVADO,3157401,BRANCA,4,3
MG,SANTA EFIGÊNIA DE MINAS,3157500,BRANCA,3,2
MG,SANTA FÉ DE MINAS,3157609,PARDA,2,2
MG,SANTA HELENA DE MINAS,3157658,BRANCA,3,2
MG,SANTA JULIANA,3157708,BRANCA,2,2
MG,SANTA LUZIA,3157807,PARDA,11,5
MG,SANTA MARGARIDA,3157906,BRANCA,3,2
MG,SANTA MARIA DE ITABIRA,3158003,PARDA,3,2
MG,SANTA MARIA DO SALTO,3158102,VÁRIAS,4,2
MG,SANTA MARIA DO SUAÇUÍ,3158201,BRANCA,3,3
MG,SANTA RITA DE CALDAS,3159209,BRANCA,2,2
MG,SANTA RITA DE IBITIPOCA,3159407,VÁRIAS,2,1
MG,SANTA RITA DE JACUTINGA,3159308,BRANCA,2,2
MG,SANTA RITA DE MINAS,3159357,BRANCA,4,3
MG,SANTA RITA DO ITUETO,3159506,BRANCA,2,2
MG,SANTA RITA DO SAPUCAÍ,3159605,BRANCA,5,4
MG,SANTA ROSA DA SERRA,3159704,VÁRIAS,2,1
MG,SANTA VITÓRIA,3159803,PARDA,3,2
MG,SANTANA DA VARGEM,3158300,PARDA,3,2
MG,SANTANA DE CATAGUASES,3158409,BRANCA,2,2
MG,SANTANA DE PIRAPAMA,3158508,VÁRIAS,2,1
MG,SANTANA DO DESERTO,3158607,BRANCA,2,2
MG,SANTANA DO GARAMBÉU,3158706,BRANCA,1,1
MG,SANTANA DO JACARÉ,3158805,BRANCA,2,2
MG,SANTANA DO MANHUAÇU,3158904,BRANCA,3,3
MG,SANTANA DO PARAÍSO,3158953,PARDA,5,3
MG,SANTANA DO RIACHO,3159001,BRANCA,3,3
MG,SANTANA DOS MONTES,3159100,VÁRIAS,2,1
MG,SANTO ANTÔNIO DO AMPARO,3159902,BRANCA,4,4
MG,SANTO ANTÔNIO DO AVENTUREIRO,3160009,VÁRIAS,2,1
MG,SANTO ANTÔNIO DO GRAMA,3160108,BRANCA,4,4
MG,SANTO ANTÔNIO DO ITAMBÉ,3160207,VÁRIAS,2,1
MG,SANTO ANTÔNIO DO JACINTO,3160306,VÁRIAS,2,1
MG,SANTO ANTÔNIO DO MONTE,3160405,BRANCA,2,2
MG,SANTO ANTÔNIO DO RETIRO,3160454,VÁRIAS,2,1
MG,SANTO ANTÔNIO DO RIO ABAIXO,3160504,VÁRIAS,2,1
MG,SANTO HIPÓLITO,3160603,PARDA,4,4
MG,SANTOS DUMONT,3160702,BRANCA,7,7
MG,SÃO BENTO ABADE,3160801,BRANCA,3,2
MG,SÃO BRÁS DO SUAÇUÍ,3160900,VÁRIAS,4,2
MG,SÃO DOMINGOS DAS DORES,3160959,BRANCA,3,3
MG,SÃO DOMINGOS DO PRATA,3161007,BRANCA,4,4
MG,SÃO FÉLIX DE MINAS,3161056,VÁRIAS,3,1
MG,SÃO FRANCISCO,3161106,PARDA,7,5
MG,SÃO FRANCISCO DE PAULA,3161205,BRANCA,3,3
MG,SÃO FRANCISCO DE SALES,3161304,BRANCA,2,2
MG,SÃO FRANCISCO DO GLÓRIA,3161403,BRANCA,2,2
MG,SÃO GERALDO,3161502,BRANCA,2,2
MG,SÃO GERALDO DA PIEDADE,3161601,PARDA,3,2
MG,SÃO GERALDO DO BAIXIO,3161650,VÁRIAS,2,1
MG,SÃO GONÇALO DO ABAETÉ,3161700,PARDA,2,2
MG,SÃO GONÇALO DO PARÁ,3161809,BRANCA,3,3
MG,SÃO GONÇALO DO RIO ABAIXO,3161908,BRANCA,3,2
MG,SÃO GONÇALO DO RIO PRETO,3125507,BRANCA,3,2
MG,SÃO GONÇALO DO SAPUCAÍ,3162005,BRANCA,4,4
MG,SÃO GOTARDO,3162104,BRANCA,4,2
MG,SÃO JOÃO BATISTA DO GLÓRIA,3162203,BRANCA,3,3
MG,SÃO JOÃO DA LAGOA,3162252,VÁRIAS,2,1
MG,SÃO JOÃO DA MATA,3162302,BRANCA,2,2
MG,SÃO JOÃO DA PONTE,3162401,PARDA,4,3
MG,SÃO JOÃO DAS MISSÕES,3162450,VÁRIAS,3,1
MG,SÃO JOÃO DEL REI,3162500,BRANCA,7,5
MG,SÃO JOÃO DO MANHUAÇU,3162559,BRANCA,2,2
MG,SÃO JOÃO DO MANTENINHA,3162575,BRANCA,2,2
MG,SÃO JOÃO DO ORIENTE,3162609,PARDA,2,2
MG,SÃO JOÃO DO PACUÍ,3162658,PARDA,4,4
MG,SÃO JOÃO DO PARAÍSO,3162708,PARDA,3,2
MG,SÃO JOÃO EVANGELISTA,3162807,BRANCA,3,2
MG,SÃO JOÃO NEPOMUCENO,3162906,BRANCA,2,2
MG,SÃO JOAQUIM DE BICAS,3162922,PARDA,3,2
MG,SÃO JOSÉ DA BARRA,3162948,BRANCA,3,2
MG,SÃO JOSÉ DA LAPA,3162955,BRANCA,4,3
MG,SÃO JOSÉ DA SAFIRA,3163003,VÁRIAS,3,1
MG,SÃO JOSÉ DA VARGINHA,3163102,BRANCA,3,3
MG,SÃO JOSÉ DO ALEGRE,3163201,BRANCA,4,3
MG,SÃO JOSÉ DO DIVINO,3163300,BRANCA,2,2
MG,SÃO JOSÉ DO GOIABAL,3163409,PARDA,3,2
MG,SÃO JOSÉ DO JACURI,3163508,PARDA,2,2
MG,SÃO JOSÉ DO MANTIMENTO,3163607,BRANCA,2,2
MG,SÃO LOURENÇO,3163706,BRANCA,5,5
MG,SÃO MIGUEL DO ANTA,3163805,VÁRIAS,2,1
MG,SÃO PEDRO DA UNIÃO,3163904,BRANCA,2,2
MG,SÃO PEDRO DO SUAÇUÍ,3164100,PARDA,3,3
MG,SÃO PEDRO DOS FERROS,3164001,BRANCA,3,2
MG,SÃO ROMÃO,3164209,BRANCA,3,2
MG,SÃO ROQUE DE MINAS,3164308,BRANCA,2,2
MG,SÃO SEBASTIÃO DA BELA VISTA,3164407,VÁRIAS,2,1
MG,SÃO SEBASTIÃO DA VARGEM ALEGRE,3164431,VÁRIAS,2,1
MG,SÃO SEBASTIÃO DO ANTA,3164472,BRANCA,3,2
MG,SÃO SEBASTIÃO DO MARANHÃO,3164506,PARDA,2,2
MG,SÃO SEBASTIÃO DO OESTE,3164605,BRANCA,3,2
MG,SÃO SEBASTIÃO DO PARAÍSO,3164704,BRANCA,6,6
MG,SÃO SEBASTIÃO DO RIO PRETO,3164803,BRANCA,2,2
MG,SÃO SEBASTIÃO DO RIO VERDE,3164902,BRANCA,2,2
MG,SÃO THOMÉ DAS LETRAS,3165206,BRANCA,3,2
MG,SÃO TIAGO,3165008,BRANCA,2,2
MG,SÃO TOMÁS DE AQUINO,3165107,VÁRIAS,2,1
MG,SÃO VICENTE DE MINAS,3165305,BRANCA,3,2
MG,SAPUCAÍ-MIRIM,3165404,BRANCA,2,2
MG,SARDOÁ,3165503,PARDA,2,2
MG,SARZEDO,3165537,PARDA,4,3
MG,SEM PEIXE,3165560,BRANCA,2,2
MG,SENADOR AMARAL,3165578,BRANCA,2,2
MG,SENADOR CORTES,3165602,BRANCA,2,2
MG,SENADOR FIRMINO,3165701,BRANCA,3,3
MG,SENADOR JOSÉ BENTO,3165800,BRANCA,2,2
MG,SENADOR MODESTINO GONÇALVES,3165909,PARDA,2,2
MG,SENHORA DE OLIVEIRA,3166006,BRANCA,2,2
MG,SENHORA DO PORTO,3166105,BRANCA,3,2
MG,SENHORA DOS REMÉDIOS,3166204,BRANCA,2,2
MG,SERICITA,3166303,BRANCA,3,3
MG,SERITINGA,3166402,BRANCA,2,2
MG,SERRA AZUL DE MINAS,3166501,PARDA,2,2
MG,SERRA DA SAUDADE,3166600,VÁRIAS,2,1
MG,SERRA DO SALITRE,3166808,VÁRIAS,2,1
MG,SERRA DOS AIMORÉS,3166709,VÁRIAS,2,1
MG,SERRANIA,3166907,PARDA,3,2
MG,SERRANÓPOLIS DE MINAS,3166956,BRANCA,2,2
MG,SERRANOS,3167004,BRANCA,3,2
MG,SERRO,3167103,PARDA,3,2
MG,SETE LAGOAS,3167202,BRANCA,7,5
MG,SETUBINHA,3165552,VÁRIAS,2,1
MG,SILVEIRÂNIA,3167301,VÁRIAS,2,1
MG,SILVIANÓPOLIS,3167400,BRANCA,4,4
MG,SIMÃO PEREIRA,3167509,BRANCA,4,2
MG,SIMONÉSIA,3167608,PARDA,3,2
MG,SOBRÁLIA,3167707,BRANCA,4,2
MG,SOLEDADE DE MINAS,3167806,BRANCA,3,3
MG,TABULEIRO,3167905,VÁRIAS,2,1
MG,TAIOBEIRAS,3168002,PARDA,4,2
MG,TAPARUBA,3168051,PARDA,3,2
MG,TAPIRA,3168101,BRANCA,5,3
MG,TAPIRAÍ,3168200,VÁRIAS,2,1
MG,TAQUARAÇU DE MINAS,3168309,BRANCA,3,2
MG,TARUMIRIM,3168408,BRANCA,2,2
MG,TEIXEIRAS,3168507,VÁRIAS,2,1
MG,TEÓFILO OTONI,3168606,PARDA,6,4
MG,TIMÓTEO,3168705,BRANCA,4,2
MG,TIRADENTES,3168804,BRANCA,3,3
MG,TIROS,3168903,BRANCA,2,2
MG,TOCANTINS,3169000,BRANCA,5,5
MG,TOCOS DO MOJI,3169059,BRANCA,2,2
MG,TOLEDO,3169109,BRANCA,2,2
MG,TOMBOS,3169208,BRANCA,3,3
MG,TRÊS CORAÇÕES,3169307,BRANCA,7,6
MG,TRÊS MARIAS,3169356,VÁRIAS,2,1
MG,TRÊS PONTAS,3169406,BRANCA,2,2
MG,TUMIRITINGA,3169505,BRANCA,2,2
MG,TUPACIGUARA,3169604,BRANCA,4,3
MG,TURMALINA,3169703,PARDA,4,3
MG,TURVOLÂNDIA,3169802,BRANCA,2,2
MG,UBÁ,3169901,BRANCA,8,6
MG,UBAÍ,3170008,PARDA,2,2
MG,UBAPORANGA,3170057,PARDA,6,4
MG,UBERABA,3170107,BRANCA,11,9
MG,UBERLÂNDIA,3170206,BRANCA,11,7
MG,UMBURATIBA,3170305,PARDA,1,1
MG,UNAÍ,3170404,BRANCA,3,2
MG,UNIÃO DE MINAS,3170438,BRANCA,2,2
MG,URUANA DE MINAS,3170479,BRANCA,3,2
MG,URUCÂNIA,3170503,VÁRIAS,2,1
MG,URUCUIA,3170529,PARDA,6,4
MG,VARGEM ALEGRE,3170578,PARDA,3,2
MG,VARGEM BONITA,3170602,BRANCA,2,2
MG,VARGEM GRANDE DO RIO PARDO,3170651,BRANCA,3,3
MG,VARGINHA,3170701,BRANCA,7,6
MG,VARJÃO DE MINAS,3170750,VÁRIAS,3,1
MG,VÁRZEA DA PALMA,3170800,BRANCA,4,3
MG,VARZELÂNDIA,3170909,VÁRIAS,4,2
MG,VAZANTE,3171006,VÁRIAS,2,1
MG,VERDELÂNDIA,3171030,BRANCA,4,3
MG,VEREDINHA,3171071,VÁRIAS,2,1
MG,VERÍSSIMO,3171105,BRANCA,2,2
MG,VERMELHO NOVO,3171154,VÁRIAS,4,2
MG,VESPASIANO,3171204,PARDA,7,4
MG,VIÇOSA,3171303,BRANCA,9,6
MG,VIEIRAS,3171402,BRANCA,3,3
MG,VIRGEM DA LAPA,3171600,VÁRIAS,2,1
MG,VIRGÍNIA,3171709,BRANCA,2,2
MG,VIRGINÓPOLIS,3171808,BRANCA,3,2
MG,VIRGOLÂNDIA,3171907,VÁRIAS,2,1
MG,VISCONDE DO RIO BRANCO,3172004,BRANCA,4,3
MG,VOLTA GRANDE,3172103,VÁRIAS,4,2
MG,WENCESLAU BRAZ,3172202,BRANCA,2,2
MS,ÁGUA CLARA,5000203,BRANCA,3,3
MS,ALCINÓPOLIS,5000252,PARDA,1,1
MS,AMAMBAI,5000609,BRANCA,2,2
MS,ANASTÁCIO,5000708,BRANCA,3,3
MS,ANAURILÂNDIA,5000807,BRANCA,3,2
MS,ANGÉLICA,5000856,BRANCA,2,2
MS,ANTÔNIO JOÃO,5000906,BRANCA,4,3
MS,APARECIDA DO TABOADO,5001003,BRANCA,6,6
MS,AQUIDAUANA,5001102,BRANCA,3,2
MS,ARAL MOREIRA,5001243,BRANCA,4,3
MS,BANDEIRANTES,5001508,BRANCA,5,4
MS,BATAGUASSU,5001904,VÁRIAS,2,1
MS,BATAYPORÃ,5002001,BRANCA,4,4
MS,BELA VISTA,5002100,BRANCA,5,5
MS,BODOQUENA,5002159,AMARELA,3,2
MS,BONITO,5002209,BRANCA,4,4
MS,BRASILÂNDIA,5002308,VÁRIAS,4,2
MS,CAARAPÓ,5002407,BRANCA,3,3
MS,CAMAPUÃ,5002605,VÁRIAS,4,2
MS,CAMPO GRANDE,5002704,BRANCA,16,14
MS,CARACOL,5002803,BRANCA,2,2
MS,CASSILÂNDIA,5002902,BRANCA,4,3
MS,CHAPADÃO DO SUL,5002951,VÁRIAS,2,1
MS,CORGUINHO,5003108,BRANCA,2,2
MS,CORONEL SAPUCAIA,5003157,BRANCA,3,3
MS,CORUMBÁ,5003207,BRANCA,6,4
MS,COSTA RICA,5003256,BRANCA,2,2
MS,COXIM,5003306,BRANCA,7,6
MS,DEODÁPOLIS,5003454,PARDA,3,2
MS,DOIS IRMÃOS DO BURITI,5003488,PARDA,5,3
MS,DOURADINA,5003504,BRANCA,2,2
MS,DOURADOS,5003702,BRANCA,7,6
MS,ELDORADO,5003751,BRANCA,3,2
MS,FÁTIMA DO SUL,5003801,BRANCA,2,2
MS,FIGUEIRÃO,5003900,BRANCA,4,3
MS,GLÓRIA DE DOURADOS,5004007,VÁRIAS,2,1
MS,GUIA LOPES DA LAGUNA,5004106,BRANCA,5,3
MS,IGUATEMI,5004304,BRANCA,2,2
MS,INOCÊNCIA,5004403,BRANCA,3,3
MS,ITAPORÃ,5004502,BRANCA,3,3
MS,ITAQUIRAÍ,5004601,BRANCA,3,2
MS,IVINHEMA,5004700,BRANCA,5,5
MS,JAPORÃ,5004809,BRANCA,1,1
MS,JARAGUARI,5004908,VÁRIAS,4,2
MS,JARDIM,5005004,BRANCA,6,5
MS,JATEÍ,5005103,BRANCA,2,2
MS,JUTI,5005152,BRANCA,3,3
MS,LADÁRIO,5005202,BRANCA,7,4
MS,LAGUNA CARAPÃ,5005251,VÁRIAS,2,1
MS,MARACAJU,5005400,BRANCA,6,3
MS,MIRANDA,5005608,PARDA,3,2
MS,MUNDO NOVO,5005681,BRANCA,4,4
MS,NAVIRAÍ,5005707,BRANCA,6,5
MS,NIOAQUE,5005806,PARDA,5,3
MS,NOVA ALVORADA DO SUL,5006002,VÁRIAS,4,2
MS,NOVA ANDRADINA,5006200,BRANCA,5,4
MS,NOVO HORIZONTE DO SUL,5006259,BRANCA,2,2
MS,PARAÍSO DAS ÁGUAS,5006275,BRANCA,2,2
MS,PARANAÍBA,5006309,BRANCA,6,6
MS,PARANHOS,5006358,BRANCA,2,2
MS,PEDRO GOMES,5006408,BRANCA,5,4
MS,PONTA PORÃ,5006606,BRANCA,3,3
MS,PORTO MURTINHO,5006903,BRANCA,3,3
MS,RIBAS DO RIO PARDO,5007109,BRANCA,6,5
MS,RIO BRILHANTE,5007208,BRANCA,3,3
MS,RIO NEGRO,5007307,BRANCA,3,2
MS,RIO VERDE DE MATO GROSSO,5007406,VÁRIAS,2,1
MS,ROCHEDO,5007505,VÁRIAS,2,1
MS,SANTA RITA DO PARDO,5007554,BRANCA,2,2
MS,SÃO GABRIEL DO OESTE,5007695,BRANCA,2,2
MS,SELVÍRIA,5007802,BRANCA,2,2
MS,SETE QUEDAS,5007703,BRANCA,2,2
MS,SIDROLÂNDIA,5007901,BRANCA,3,3
MS,SONORA,5007935,BRANCA,3,3
MS,TACURU,5007950,VÁRIAS,2,1
MS,TAQUARUSSU,5007976,BRANCA,2,2
MS,TERENOS,5008008,BRANCA,8,5
MS,TRÊS LAGOAS,5008305,BRANCA,7,6
MS,VICENTINA,5008404,BRANCA,2,2
MT,ACORIZAL,5100102,VÁRIAS,5,2
MT,ÁGUA BOA,5100201,VÁRIAS,2,1
MT,ALTA FLORESTA,5100250,BRANCA,6,5
MT,ALTO ARAGUAIA,5100300,BRANCA,3,3
MT,ALTO BOA VISTA,5100359,PARDA,3,2
MT,ALTO GARÇAS,5100409,VÁRIAS,2,1
MT,ALTO PARAGUAI,5100508,PARDA,3,2
MT,ALTO TAQUARI,5100607,PARDA,4,3
MT,APIACÁS,5100805,VÁRIAS,2,1
MT,ARAGUAIANA,5101001,PARDA,3,2
MT,ARAGUAINHA,5101209,VÁRIAS,2,1
MT,ARAPUTANGA,5101258,BRANCA,5,3
MT,ARENÁPOLIS,5101308,PARDA,3,2
MT,ARIPUANÃ,5101407,BRANCA,5,5
MT,BARÃO DE MELGAÇO,5101605,VÁRIAS,5,2
MT,BARRA DO BUGRES,5101704,BRANCA,5,3
MT,BARRA DO GARÇAS,5101803,BRANCA,4,2
MT,BOM JESUS DO ARAGUAIA,5101852,BRANCA,4,3
MT,BRASNORTE,5101902,BRANCA,2,2
MT,CÁCERES,5102504,BRANCA,5,4
MT,CAMPINÁPOLIS,5102603,PARDA,3,2
MT,CAMPO NOVO DO PARECIS,5102637,VÁRIAS,4,2
MT,CAMPO VERDE,5102678,PARDA,4,3
MT,CAMPOS DE JÚLIO,5102686,VÁRIAS,4,2
MT,CANABRAVA DO NORTE,5102694,VÁRIAS,2,1
MT,CANARANA,5102702,BRANCA,3,2
MT,CARLINDA,5102793,BRANCA,3,2
MT,CASTANHEIRA,5102850,BRANCA,1,1
MT,CHAPADA DOS GUIMARÃES,5103007,BRANCA,9,7
MT,CLÁUDIA,5103056,PARDA,2,2
MT,COCALINHO,5103106,VÁRIAS,2,1
MT,COLÍDER,5103205,BRANCA,4,2
MT,COLNIZA,5103254,PARDA,10,6
MT,COMODORO,5103304,PARDA,6,4
MT,CONFRESA,5103353,PARDA,4,3
MT,CONQUISTA D'OESTE,5103361,PARDA,2,2
MT,COTRIGUAÇU,5103379,BRANCA,4,4
MT,CUIABÁ,5103403,BRANCA,8,6
MT,CURVELÂNDIA,5103437,BRANCA,2,2
MT,DENISE,5103452,VÁRIAS,3,1
MT,DIAMANTINO,5103502,PARDA,5,3
MT,DOM AQUINO,5103601,PARDA,5,4
MT,FELIZ NATAL,5103700,BRANCA,3,2
MT,FIGUEIRÓPOLIS D'OESTE,5103809,VÁRIAS,2,1
MT,GAÚCHA DO NORTE,5103858,VÁRIAS,2,1
MT,GENERAL CARNEIRO,5103908,BRANCA,3,2
