codigo_ibge,candidaturas,sigla_uf,BRANCA,PARDA,PRETA,INDÍGENA,SEM INFORMAÇÃO,AMARELA
4302402,3,RS,3,0,0,0,0,0
4302451,3,RS,3,0,0,0,0,0
4302501,2,RS,2,0,0,0,0,0
4302584,2,RS,2,0,0,0,0,0
4302600,2,RS,2,0,0,0,0,0
4302659,2,RS,2,0,0,0,0,0
4302709,3,RS,3,0,0,0,0,0
4302808,6,RS,6,0,0,0,0,0
4302907,2,RS,2,0,0,0,0,0
4303004,7,RS,6,1,0,0,0,0
4303103,6,RS,6,0,0,0,0,0
4303202,2,RS,2,0,0,0,0,0
4303301,2,RS,2,0,0,0,0,0
4303400,3,RS,3,0,0,0,0,0
4303509,4,RS,4,0,0,0,0,0
4303558,2,RS,1,0,0,0,1,0
4303608,3,RS,2,0,1,0,0,0
4303673,2,RS,2,0,0,0,0,0
4303707,2,RS,2,0,0,0,0,0
4303806,2,RS,2,0,0,0,0,0
4303905,5,RS,5,0,0,0,0,0
4304002,3,RS,3,0,0,0,0,0
4304101,2,RS,2,0,0,0,0,0
4304200,4,RS,4,0,0,0,0,0
4304309,2,RS,2,0,0,0,0,0
4304358,3,RS,3,0,0,0,0,0
4304408,2,RS,2,0,0,0,0,0
4304507,5,RS,5,0,0,0,0,0
4304606,9,RS,9,0,0,0,0,0
4304614,2,RS,1,1,0,0,0,0
4304622,2,RS,2,0,0,0,0,0
4304630,6,RS,6,0,0,0,0,0
4304655,3,RS,3,0,0,0,0,0
4304663,3,RS,3,0,0,0,0,0
4304689,2,RS,2,0,0,0,0,0
4304697,2,RS,2,0,0,0,0,0
4304671,2,RS,2,0,0,0,0,0
4304713,3,RS,3,0,0,0,0,0
4304705,5,RS,5,0,0,0,0,0
4304804,2,RS,2,0,0,0,0,0
4304853,2,RS,2,0,0,0,0,0
4304903,2,RS,2,0,0,0,0,0
4304952,2,RS,2,0,0,0,0,0
4305009,1,RS,1,0,0,0,0,0
4305108,11,RS,11,0,0,0,0,0
4305116,2,RS,2,0,0,0,0,0
4305124,2,RS,2,0,0,0,0,0
4305132,2,RS,2,0,0,0,0,0
4305157,2,RS,2,0,0,0,0,0
4305173,3,RS,3,0,0,0,0,0
4305207,3,RS,3,0,0,0,0,0
4305306,2,RS,2,0,0,0,0,0
4305355,6,RS,5,1,0,0,0,0
4305371,2,RS,2,0,0,0,0,0
4305405,2,RS,2,0,0,0,0,0
4305439,1,RS,1,0,0,0,0,0
4305447,2,RS,2,0,0,0,0,0
4305454,6,RS,6,0,0,0,0,0
4305504,3,RS,2,1,0,0,0,0
4305587,2,RS,2,0,0,0,0,0
4305603,2,RS,2,0,0,0,0,0
4305702,2,RS,2,0,0,0,0,0
4305801,2,RS,2,0,0,0,0,0
4305835,2,RS,2,0,0,0,0,0
4305850,2,RS,2,0,0,0,0,0
4305871,1,RS,1,0,0,0,0,0
4305900,2,RS,2,0,0,0,0,0
4305934,2,RS,2,0,0,0,0,0
4305959,2,RS,2,0,0,0,0,0
4305975,2,RS,2,0,0,0,0,0
4306007,5,RS,5,0,0,0,0,0
4306056,2,RS,2,0,0,0,0,0
4306072,1,RS,1,0,0,0,0,0
4306106,5,RS,5,0,0,0,0,0
4306130,1,RS,1,0,0,0,0,0
4306205,2,RS,2,0,0,0,0,0
4306304,2,RS,2,0,0,0,0,0
4306320,2,RS,2,0,0,0,0,0
4306353,2,RS,2,0,0,0,0,0
4306379,3,RS,3,0,0,0,0,0
4306403,5,RS,5,0,0,0,0,0
4306429,2,RS,1,1,0,0,0,0
4306452,2,RS,2,0,0,0,0,0
4306502,4,RS,4,0,0,0,0,0
4306601,3,RS,3,0,0,0,0,0
4306551,3,RS,3,0,0,0,0,0
4306700,3,RS,3,0,0,0,0,0
4306734,1,RS,1,0,0,0,0,0
4306759,3,RS,3,0,0,0,0,0
4306767,4,RS,3,0,0,1,0,0
4306809,2,RS,2,0,0,0,0,0
4306908,4,RS,3,1,0,0,0,0
4306924,1,RS,1,0,0,0,0,0
4306957,2,RS,2,0,0,0,0,0
4306932,1,RS,1,0,0,0,0,0
4306973,2,RS,2,0,0,0,0,0
4307005,4,RS,3,1,0,0,0,0
4307054,2,RS,2,0,0,0,0,0
4307203,3,RS,3,0,0,0,0,0
4307302,2,RS,2,0,0,0,0,0
4307401,2,RS,2,0,0,0,0,0
4307450,3,RS,3,0,0,0,0,0
4307500,2,RS,2,0,0,0,0,0
4307559,3,RS,3,0,0,0,0,0
4307609,6,RS,6,0,0,0,0,0
4307708,2,RS,2,0,0,0,0,0
4307807,7,RS,7,0,0,0,0,0
4307815,2,RS,2,0,0,0,0,0
4307831,2,RS,2,0,0,0,0,0
4307864,2,RS,2,0,0,0,0,0
4307906,4,RS,4,0,0,0,0,0
4308003,2,RS,2,0,0,0,0,0
4308052,1,RS,1,0,0,0,0,0
4308078,3,RS,3,0,0,0,0,0
4308102,3,RS,3,0,0,0,0,0
4308201,3,RS,3,0,0,0,0,0
4308250,2,RS,2,0,0,0,0,0
4308300,2,RS,2,0,0,0,0,0
4308409,3,RS,3,0,0,0,0,0
4308433,2,RS,2,0,0,0,0,0
4308458,1,RS,1,0,0,0,0,0
4308508,4,RS,4,0,0,0,0,0
4308607,2,RS,2,0,0,0,0,0
4308656,2,RS,2,0,0,0,0,0
4308706,1,RS,1,0,0,0,0,0
4308805,2,RS,2,0,0,0,0,0
4308854,2,RS,2,0,0,0,0,0
4308904,3,RS,3,0,0,0,0,0
4309001,2,RS,1,1,0,0,0,0
4309050,3,RS,3,0,0,0,0,0
4309100,4,RS,4,0,0,0,0,0
4309126,2,RS,2,0,0,0,0,0
4309159,2,RS,2,0,0,0,0,0
4309209,6,RS,6,0,0,0,0,0
4309258,1,RS,1,0,0,0,0,0
4309308,7,RS,7,0,0,0,0,0
4309407,3,RS,3,0,0,0,0,0
4309506,2,RS,2,0,0,0,0,0
4309555,1,RS,1,0,0,0,0,0
4307104,2,RS,2,0,0,0,0,0
4309571,2,RS,2,0,0,0,0,0
4309605,4,RS,4,0,0,0,0,0
4309654,2,RS,2,0,0,0,0,0
4309704,4,RS,4,0,0,0,0,0
4309753,2,RS,2,0,0,0,0,0
4309803,2,RS,2,0,0,0,0,0
4309902,2,RS,2,0,0,0,0,0
4309951,2,RS,2,0,0,0,0,0
4310009,2,RS,2,0,0,0,0,0
4310108,2,RS,2,0,0,0,0,0
4310207,3,RS,3,0,0,0,0,0
4310306,2,RS,2,0,0,0,0,0
4310330,3,RS,3,0,0,0,0,0
4310363,2,RS,2,0,0,0,0,0
4310405,2,RS,2,0,0,0,0,0
4310413,1,RS,1,0,0,0,0,0
4310439,2,RS,2,0,0,0,0,0
4310462,2,RS,2,0,0,0,0,0
4310504,2,RS,2,0,0,0,0,0
4310538,4,RS,4,0,0,0,0,0
4310553,2,RS,2,0,0,0,0,0
4310579,3,RS,3,0,0,0,0,0
4310603,3,RS,3,0,0,0,0,0
4310652,2,RS,2,0,0,0,0,0
4310702,2,RS,2,0,0,0,0,0
4310751,2,RS,2,0,0,0,0,0
4310801,2,RS,2,0,0,0,0,0
4310850,2,RS,2,0,0,0,0,0
4310876,2,RS,2,0,0,0,0,0
4310900,2,RS,2,0,0,0,0,0
4311007,3,RS,3,0,0,0,0,0
4311106,2,RS,2,0,0,0,0,0
4311122,2,RS,2,0,0,0,0,0
4311130,2,RS,2,0,0,0,0,0
4311155,3,RS,3,0,0,0,0,0
4311205,2,RS,2,0,0,0,0,0
4311239,2,RS,2,0,0,0,0,0
4311270,3,RS,3,0,0,0,0,0
4311304,2,RS,2,0,0,0,0,0
4311254,1,RS,1,0,0,0,0,0
4311403,3,RS,3,0,0,0,0,0
4311429,2,RS,1,1,0,0,0,0
4311502,2,RS,2,0,0,0,0,0
4311601,3,RS,3,0,0,0,0,0
4311627,4,RS,3,1,0,0,0,0
4311643,2,RS,2,0,0,0,0,0
4311718,2,RS,2,0,0,0,0,0
4311700,2,RS,2,0,0,0,0,0
4311734,2,RS,2,0,0,0,0,0
4311759,2,RS,2,0,0,0,0,0
4311775,2,RS,2,0,0,0,0,0
4311791,3,RS,3,0,0,0,0,0
4311809,3,RS,3,0,0,0,0,0
4311908,2,RS,1,0,0,0,1,0
4311981,4,RS,4,0,0,0,0,0
4312005,2,RS,2,0,0,0,0,0
4312054,2,RS,2,0,0,0,0,0
4312104,2,RS,2,0,0,0,0,0
4312138,2,RS,2,0,0,0,0,0
4312153,1,RS,1,0,0,0,0,0
4312179,1,RS,1,0,0,0,0,0
4312203,3,RS,3,0,0,0,0,0
4312252,3,RS,3,0,0,0,0,0
4312302,3,RS,2,1,0,0,0,0
4312351,2,RS,2,0,0,0,0,0
4312377,2,RS,2,0,0,0,0,0
4312385,2,RS,2,0,0,0,0,0
4312401,5,RS,5,0,0,0,0,0
4312427,3,RS,3,0,0,0,0,0
4312443,2,RS,2,0,0,0,0,0
4312450,3,RS,3,0,0,0,0,0
4312476,1,RS,1,0,0,0,0,0
4312500,2,RS,2,0,0,0,0,0
4312609,3,RS,3,0,0,0,0,0
4312617,2,RS,2,0,0,0,0,0
4312625,2,RS,2,0,0,0,0,0
4312658,4,RS,4,0,0,0,0,0
4312674,2,RS,2,0,0,0,0,0
4312708,2,RS,2,0,0,0,0,0
4312757,2,RS,2,0,0,0,0,0
4312807,3,RS,3,0,0,0,0,0
4312906,2,RS,2,0,0,0,0,0
4312955,2,RS,2,0,0,0,0,0
4313003,3,RS,3,0,0,0,0,0
4313011,2,RS,2,0,0,0,0,0
4313037,3,RS,3,0,0,0,0,0
4313060,3,RS,3,0,0,0,0,0
4313086,3,RS,3,0,0,0,0,0
4313102,2,RS,2,0,0,0,0,0
4313201,4,RS,4,0,0,0,0,0
4313300,4,RS,4,0,0,0,0,0
4313334,2,RS,2,0,0,0,0,0
4313359,2,RS,2,0,0,0,0,0
4313375,4,RS,4,0,0,0,0,0
4313490,2,RS,2,0,0,0,0,0
4313391,3,RS,3,0,0,0,0,0
4313409,7,RS,7,0,0,0,0,0
4313425,2,RS,2,0,0,0,0,0
4313441,2,RS,2,0,0,0,0,0
4313466,2,RS,2,0,0,0,0,0
4313508,3,RS,3,0,0,0,0,0
4313607,2,RS,2,0,0,0,0,0
4313656,5,RS,5,0,0,0,0,0
4313706,3,RS,3,0,0,0,0,0
4313805,3,RS,3,0,0,0,0,0
4313904,4,RS,4,0,0,0,0,0
4313953,2,RS,2,0,0,0,0,0
4314001,2,RS,2,0,0,0,0,0
4314027,2,RS,2,0,0,0,0,0
4314035,2,RS,2,0,0,0,0,0
4314050,3,RS,3,0,0,0,0,0
4314068,4,RS,4,0,0,0,0,0
4314076,4,RS,4,0,0,0,0,0
4314100,7,RS,6,0,1,0,0,0
4314134,2,RS,2,0,0,0,0,0
4314159,2,RS,2,0,0,0,0,0
4314175,2,RS,2,0,0,0,0,0
4314209,2,RS,2,0,0,0,0,0
4314308,2,RS,2,0,0,0,0,0
4314407,11,RS,9,1,1,0,0,0
4314423,3,RS,3,0,0,0,0,0
4314456,2,RS,1,1,0,0,0,0
4314464,2,RS,2,0,0,0,0,0
4314472,2,RS,2,0,0,0,0,0
4314498,2,RS,2,0,0,0,0,0
4314506,3,RS,2,1,0,0,0,0
4314548,2,RS,2,0,0,0,0,0
4314555,2,RS,2,0,0,0,0,0
4314605,5,RS,5,0,0,0,0,0
4314704,4,RS,3,1,0,0,0,0
4314753,2,RS,2,0,0,0,0,0
4314779,3,RS,3,0,0,0,0,0
4314787,2,RS,2,0,0,0,0,0
4314803,3,RS,3,0,0,0,0,0
4314902,13,RS,13,0,0,0,0,0
4315008,2,RS,2,0,0,0,0,0
4315057,2,RS,2,0,0,0,0,0
4315073,1,RS,1,0,0,0,0,0
4315107,2,RS,2,0,0,0,0,0
4315131,2,RS,2,0,0,0,0,0
4315149,3,RS,3,0,0,0,0,0
4315156,2,RS,2,0,0,0,0,0
4315172,1,RS,1,0,0,0,0,0
4315206,2,RS,2,0,0,0,0,0
4315305,3,RS,3,0,0,0,0,0
4315313,2,RS,2,0,0,0,0,0
4315321,2,RS,2,0,0,0,0,0
4315354,1,RS,1,0,0,0,0,0
4315404,3,RS,3,0,0,0,0,0
4315453,3,RS,3,0,0,0,0,0
4315503,2,RS,2,0,0,0,0,0
4315552,2,RS,2,0,0,0,0,0
4315602,8,RS,7,0,1,0,0,0
4315701,4,RS,4,0,0,0,0,0
4315750,2,RS,2,0,0,0,0,0
4315800,3,RS,3,0,0,0,0,0
4315909,2,RS,2,0,0,0,0,0
4315958,3,RS,3,0,0,0,0,0
4316006,3,RS,3,0,0,0,0,0
4316105,3,RS,3,0,0,0,0,0
4316204,1,RS,1,0,0,0,0,0
4316303,2,RS,2,0,0,0,0,0
4316402,7,RS,7,0,0,0,0,0
4316428,1,RS,0,1,0,0,0,0
4316436,2,RS,2,0,0,0,0,0
4316451,3,RS,3,0,0,0,0,0
4316477,2,RS,2,0,0,0,0,0
4316501,2,RS,2,0,0,0,0,0
4316600,2,RS,2,0,0,0,0,0
4316709,2,RS,2,0,0,0,0,0
4316733,2,RS,2,0,0,0,0,0
4316758,2,RS,2,0,0,0,0,0
4316808,7,RS,7,0,0,0,0,0
4316972,2,RS,2,0,0,0,0,0
4316907,6,RS,5,1,0,0,0,0
4316956,2,RS,2,0,0,0,0,0
4317202,4,RS,4,0,0,0,0,0
4317251,2,RS,2,0,0,0,0,0
4317301,3,RS,3,0,0,0,0,0
4317004,4,RS,4,0,0,0,0,0
4317103,7,RS,7,0,0,0,0,0
4317400,3,RS,3,0,0,0,0,0
4317509,5,RS,4,1,0,0,0,0
4317608,3,RS,3,0,0,0,0,0
4317707,2,RS,2,0,0,0,0,0
4317558,2,RS,2,0,0,0,0,0
4317756,3,RS,2,1,0,0,0,0
4317806,3,RS,3,0,0,0,0,0
4317905,2,RS,2,0,0,0,0,0
4317954,2,RS,2,0,0,0,0,0
4318002,3,RS,2,1,0,0,0,0
4318051,2,RS,2,0,0,0,0,0
4318101,2,RS,2,0,0,0,0,0
4318200,4,RS,4,0,0,0,0,0
4318309,3,RS,3,0,0,0,0,0
4318408,5,RS,4,0,1,0,0,0
4318424,2,RS,2,0,0,0,0,0
4318432,1,RS,1,0,0,0,0,0
4318440,2,RS,2,0,0,0,0,0
4318457,2,RS,2,0,0,0,0,0
4318465,2,RS,2,0,0,0,0,0
4318481,4,RS,4,0,0,0,0,0
4318499,2,RS,2,0,0,0,0,0
4318507,4,RS,4,0,0,0,0,0
4318606,2,RS,2,0,0,0,0,0
4318614,2,RS,2,0,0,0,0,0
4318622,1,RS,1,0,0,0,0,0
4318705,4,RS,3,0,1,0,0,0
4318804,6,RS,6,0,0,0,0,0
4318903,2,RS,2,0,0,0,0,0
4319000,3,RS,3,0,0,0,0,0
4319109,2,RS,2,0,0,0,0,0
4319125,3,RS,3,0,0,0,0,0
4319158,2,RS,2,0,0,0,0,0
4319208,3,RS,3,0,0,0,0,0
4319307,2,RS,2,0,0,0,0,0
4319356,2,RS,2,0,0,0,0,0
4319364,2,RS,2,0,0,0,0,0
4319372,2,RS,2,0,0,0,0,0
4319406,3,RS,3,0,0,0,0,0
4319505,2,RS,2,0,0,0,0,0
4319604,2,RS,2,0,0,0,0,0
4319703,4,RS,3,1,0,0,0,0
4319711,1,RS,1,0,0,0,0,0
4319737,2,RS,2,0,0,0,0,0
4319752,2,RS,2,0,0,0,0,0
4319802,2,RS,2,0,0,0,0,0
4319901,7,RS,6,0,1,0,0,0
4320008,5,RS,4,0,1,0,0,0
4320107,2,RS,2,0,0,0,0,0
4320206,3,RS,3,0,0,0,0,0
4320230,2,RS,2,0,0,0,0,0
4320263,1,RS,1,0,0,0,0,0
4320305,3,RS,3,0,0,0,0,0
4320321,2,RS,2,0,0,0,0,0
4320354,2,RS,2,0,0,0,0,0
4320404,2,RS,2,0,0,0,0,0
4320453,2,RS,2,0,0,0,0,0
4320503,3,RS,3,0,0,0,0,0
4320552,2,RS,2,0,0,0,0,0
4320578,2,RS,2,0,0,0,0,0
4320602,1,RS,1,0,0,0,0,0
4320651,2,RS,2,0,0,0,0,0
4320677,3,RS,3,0,0,0,0,0
4320701,3,RS,3,0,0,0,0,0
4320800,3,RS,3,0,0,0,0,0
4320859,4,RS,4,0,0,0,0,0
4320909,2,RS,2,0,0,0,0,0
4321006,3,RS,3,0,0,0,0,0
4321105,3,RS,3,0,0,0,0,0
4321204,4,RS,4,0,0,0,0,0
4321303,2,RS,2,0,0,0,0,0
4321329,4,RS,4,0,0,0,0,0
4321352,2,RS,2,0,0,0,0,0
4321402,2,RS,2,0,0,0,0,0
4321436,2,RS,2,0,0,0,0,0
4321451,3,RS,3,0,0,0,0,0
4321469,2,RS,1,1,0,0,0,0
4321477,2,RS,2,0,0,0,0,0
4321493,2,RS,2,0,0,0,0,0
4321501,5,RS,5,0,0,0,0,0
4321600,5,RS,5,0,0,0,0,0
4321626,3,RS,3,0,0,0,0,0
4321634,1,RS,1,0,0,0,0,0
4321667,2,RS,2,0,0,0,0,0
4321709,5,RS,5,0,0,0,0,0
4321808,2,RS,2,0,0,0,0,0
4321832,2,RS,2,0,0,0,0,0
4321857,2,RS,2,0,0,0,0,0
4321907,4,RS,4,0,0,0,0,0
4321956,2,RS,2,0,0,0,0,0
4322004,6,RS,6,0,0,0,0,0
4322103,3,RS,3,0,0,0,0,0
4322152,2,RS,2,0,0,0,0,0
4322186,3,RS,3,0,0,0,0,0
4322202,3,RS,3,0,0,0,0,0
4322251,2,RS,2,0,0,0,0,0
4322301,1,RS,1,0,0,0,0,0
4322327,3,RS,3,0,0,0,0,0
4322343,3,RS,3,0,0,0,0,0
4322350,3,RS,3,0,0,0,0,0
4322376,2,RS,2,0,0,0,0,0
4322400,6,RS,4,1,1,0,0,0
4322509,4,RS,4,0,0,0,0,0
4322533,2,RS,2,0,0,0,0,0
4322541,2,RS,2,0,0,0,0,0
4322525,2,RS,2,0,0,0,0,0
4322558,2,RS,1,1,0,0,0,0
4322608,2,RS,2,0,0,0,0,0
4322707,4,RS,3,0,1,0,0,0
4322806,1,RS,1,0,0,0,0,0
4322855,2,RS,2,0,0,0,0,0
4322905,2,RS,2,0,0,0,0,0
4323002,7,RS,7,0,0,0,0,0
4323101,2,RS,2,0,0,0,0,0
4323200,2,RS,1,0,1,0,0,0
4323309,2,RS,2,0,0,0,0,0
4323358,2,RS,2,0,0,0,0,0
4323408,2,RS,1,1,0,0,0,0
4323457,2,RS,2,0,0,0,0,0
4323507,2,RS,2,0,0,0,0,0
4323606,2,RS,2,0,0,0,0,0
4323705,2,RS,2,0,0,0,0,0
4323754,2,RS,2,0,0,0,0,0
4323770,2,RS,2,0,0,0,0,0
4323804,4,RS,4,0,0,0,0,0
4200051,2,SC,2,0,0,0,0,0
4200101,4,SC,4,0,0,0,0,0
4200200,6,SC,6,0,0,0,0,0
4200309,3,SC,3,0,0,0,0,0
4200408,3,SC,3,0,0,0,0,0
4200507,2,SC,2,0,0,0,0,0
4200556,2,SC,2,0,0,0,0,0
4200606,3,SC,3,0,0,0,0,0
4200705,2,SC,2,0,0,0,0,0
4200754,2,SC,2,0,0,0,0,0
4200804,3,SC,3,0,0,0,0,0
4200903,3,SC,3,0,0,0,0,0
4201000,4,SC,4,0,0,0,0,0
4201109,2,SC,2,0,0,0,0,0
4201208,2,SC,2,0,0,0,0,0
4201257,3,SC,3,0,0,0,0,0
4201273,3,SC,3,0,0,0,0,0
4201307,2,SC,2,0,0,0,0,0
4201406,5,SC,5,0,0,0,0,0
4201505,2,SC,2,0,0,0,0,0
4201604,2,SC,2,0,0,0,0,0
4201653,3,SC,2,0,1,0,0,0
4201703,3,SC,3,0,0,0,0,0
4201802,2,SC,2,0,0,0,0,0
4201901,2,SC,2,0,0,0,0,0
4201950,3,SC,2,1,0,0,0,0
4202057,5,SC,5,0,0,0,0,0
4202008,6,SC,6,0,0,0,0,0
4202073,5,SC,5,0,0,0,0,0
4212809,3,SC,2,1,0,0,0,0
4220000,2,SC,2,0,0,0,0,0
4202081,3,SC,3,0,0,0,0,0
4202099,1,SC,1,0,0,0,0,0
4202107,6,SC,6,0,0,0,0,0
4202131,2,SC,2,0,0,0,0,0
4202156,3,SC,3,0,0,0,0,0
4202206,2,SC,2,0,0,0,0,0
4202305,7,SC,7,0,0,0,0,0
4202404,12,SC,11,0,0,0,0,1
4202438,2,SC,2,0,0,0,0,0
4202503,4,SC,4,0,0,0,0,0
4202537,3,SC,1,2,0,0,0,0
4202578,2,SC,2,0,0,0,0,0
4202602,3,SC,3,0,0,0,0,0
4202453,3,SC,3,0,0,0,0,0
4202701,2,SC,2,0,0,0,0,0
4202800,2,SC,2,0,0,0,0,0
4202859,4,SC,4,0,0,0,0,0
4202875,3,SC,2,1,0,0,0,0
4202909,6,SC,6,0,0,0,0,0
4203006,4,SC,4,0,0,0,0,0
4203105,2,SC,2,0,0,0,0,0
4203154,3,SC,2,1,0,0,0,0
4203204,4,SC,4,0,0,0,0,0
4203303,3,SC,3,0,0,0,0,0
4203402,4,SC,4,0,0,0,0,0
4203501,5,SC,4,0,1,0,0,0
4203600,2,SC,2,0,0,0,0,0
4203709,3,SC,3,0,0,0,0,0
4203808,3,SC,3,0,0,0,0,0
4203253,2,SC,2,0,0,0,0,0
4203907,3,SC,3,0,0,0,0,0
4203956,4,SC,4,0,0,0,0,0
4204004,4,SC,3,1,0,0,0,0
4204103,2,SC,2,0,0,0,0,0
4204152,2,SC,2,0,0,0,0,0
4204178,2,SC,2,0,0,0,0,0
4204194,2,SC,2,0,0,0,0,0
4204202,7,SC,7,0,0,0,0,0
4204251,3,SC,3,0,0,0,0,0
4204301,4,SC,3,1,0,0,0,0
4204350,2,SC,2,0,0,0,0,0
4204400,2,SC,2,0,0,0,0,0
4204459,2,SC,2,0,0,0,0,0
4204558,3,SC,3,0,0,0,0,0
4204509,3,SC,3,0,0,0,0,0
4204608,7,SC,6,0,1,0,0,0
4204707,3,SC,3,0,0,0,0,0
4204756,2,SC,2,0,0,0,0,0
4204806,3,SC,2,1,0,0,0,0
4204905,3,SC,2,1,0,0,0,0
4205001,2,SC,2,0,0,0,0,0
4205100,3,SC,3,0,0,0,0,0
4205159,2,SC,2,0,0,0,0,0
4205175,3,SC,2,1,0,0,0,0
4205191,2,SC,2,0,0,0,0,0
4205209,2,SC,2,0,0,0,0,0
4205308,4,SC,4,0,0,0,0,0
4205357,2,SC,2,0,0,0,0,0
4205407,10,SC,10,0,0,0,0,0
4205431,3,SC,3,0,0,0,0,0
4205456,5,SC,5,0,0,0,0,0
4205506,5,SC,5,0,0,0,0,0
4205555,3,SC,3,0,0,0,0,0
4205605,2,SC,2,0,0,0,0,0
4205704,6,SC,6,0,0,0,0,0
4205803,3,SC,3,0,0,0,0,0
4205902,5,SC,5,0,0,0,0,0
4206009,2,SC,2,0,0,0,0,0
4206108,2,SC,2,0,0,0,0,0
4206207,4,SC,3,1,0,0,0,0
4206306,3,SC,3,0,0,0,0,0
4206405,3,SC,2,1,0,0,0,0
4206504,3,SC,3,0,0,0,0,0
4206603,2,SC,2,0,0,0,0,0
4206652,3,SC,3,0,0,0,0,0
4206702,5,SC,5,0,0,0,0,0
4206751,2,SC,2,0,0,0,0,0
4206801,2,SC,2,0,0,0,0,0
4206900,2,SC,2,0,0,0,0,0
4207007,3,SC,3,0,0,0,0,0
4207106,2,SC,2,0,0,0,0,0
4207205,9,SC,9,0,0,0,0,0
4207304,5,SC,5,0,0,0,0,0
4207403,2,SC,2,0,0,0,0,0
4207502,4,SC,4,0,0,0,0,0
4207577,2,SC,2,0,0,0,0,0
4207601,2,SC,2,0,0,0,0,0
4207650,2,SC,2,0,0,0,0,0
4207684,2,SC,2,0,0,0,0,0
4207700,2,SC,2,0,0,0,0,0
4207759,2,SC,2,0,0,0,0,0
4207809,3,SC,2,0,0,0,1,0
4207858,2,SC,2,0,0,0,0,0
4207908,2,SC,2,0,0,0,0,0
4208005,2,SC,2,0,0,0,0,0
4208104,4,SC,4,0,0,0,0,0
4208203,5,SC,5,0,0,0,0,0
4208302,4,SC,4,0,0,0,0,0
4208401,2,SC,2,0,0,0,0,0
4208450,6,SC,6,0,0,0,0,0
4208500,2,SC,2,0,0,0,0,0
4208609,3,SC,2,1,0,0,0,0
4208708,2,SC,2,0,0,0,0,0
4208807,5,SC,5,0,0,0,0,0
4208906,3,SC,3,0,0,0,0,0
4208955,2,SC,2,0,0,0,0,0
4209003,4,SC,3,1,0,0,0,0
4209102,15,SC,14,1,0,0,0,0
4209151,2,SC,2,0,0,0,0,0
4209177,3,SC,3,0,0,0,0,0
4209201,2,SC,2,0,0,0,0,0
4209300,6,SC,5,1,0,0,0,0
4209409,6,SC,6,0,0,0,0,0
4209458,3,SC,3,0,0,0,0,0
4209508,2,SC,2,0,0,0,0,0
4209607,3,SC,3,0,0,0,0,0
4209706,3,SC,3,0,0,0,0,0
4209805,2,SC,2,0,0,0,0,0
4209854,3,SC,2,1,0,0,0,0
4209904,2,SC,2,0,0,0,0,0
4210001,2,SC,2,0,0,0,0,0
4210035,2,SC,2,0,0,0,0,0
4210050,3,SC,3,0,0,0,0,0
4210100,7,SC,7,0,0,0,0,0
4210209,2,SC,2,0,0,0,0,0
4210308,3,SC,3,0,0,0,0,0
4210407,2,SC,2,0,0,0,0,0
4210506,2,SC,2,0,0,0,0,0
4210555,2,SC,2,0,0,0,0,0
4210605,3,SC,3,0,0,0,0,0
4210704,2,SC,2,0,0,0,0,0
4210803,3,SC,3,0,0,0,0,0
4210852,2,SC,2,0,0,0,0,0
4210902,2,SC,2,0,0,0,0,0
4211009,2,SC,2,0,0,0,0,0
4211058,2,SC,1,1,0,0,0,0
4211108,3,SC,3,0,0,0,0,0
4211207,2,SC,2,0,0,0,0,0
4211256,1,SC,1,0,0,0,0,0
4211306,9,SC,8,1,0,0,0,0
4211405,3,SC,3,0,0,0,0,0
4211454,3,SC,2,1,0,0,0,0
4211504,3,SC,3,0,0,0,0,0
4211603,2,SC,2,0,0,0,0,0
4211652,3,SC,3,0,0,0,0,0
4211702,3,SC,3,0,0,0,0,0
4211751,2,SC,2,0,0,0,0,0
4211801,2,SC,2,0,0,0,0,0
4211850,3,SC,2,1,0,0,0,0
4211876,3,SC,3,0,0,0,0,0
4211892,3,SC,3,0,0,0,0,0
4211900,7,SC,5,0,2,0,0,0
4212007,3,SC,3,0,0,0,0,0
4212056,3,SC,2,0,1,0,0,0
4212106,2,SC,2,0,0,0,0,0
4212205,3,SC,3,0,0,0,0,0
4212239,2,SC,2,0,0,0,0,0
4212254,3,SC,3,0,0,0,0,0
4212270,2,SC,2,0,0,0,0,0
4212304,3,SC,3,0,0,0,0,0
4212403,2,SC,2,0,0,0,0,0
4212502,6,SC,6,0,0,0,0,0
4212601,3,SC,3,0,0,0,0,0
4212650,2,SC,2,0,0,0,0,0
4212700,2,SC,2,0,0,0,0,0
4212908,3,SC,2,1,0,0,0,0
4213005,3,SC,3,0,0,0,0,0
4213104,2,SC,1,1,0,0,0,0
4213153,3,SC,3,0,0,0,0,0
4213203,5,SC,5,0,0,0,0,0
4213302,3,SC,3,0,0,0,0,0
4213351,2,SC,0,2,0,0,0,0
4213401,3,SC,3,0,0,0,0,0
4213500,2,SC,2,0,0,0,0,0
4213609,4,SC,4,0,0,0,0,0
4213708,2,SC,2,0,0,0,0,0
4213807,2,SC,2,0,0,0,0,0
4213906,2,SC,2,0,0,0,0,0
4214003,3,SC,3,0,0,0,0,0
4214102,2,SC,2,0,0,0,0,0
4214151,2,SC,2,0,0,0,0,0
4214201,2,SC,2,0,0,0,0,0
4214300,2,SC,2,0,0,0,0,0
4214409,3,SC,3,0,0,0,0,0
4214508,2,SC,2,0,0,0,0,0
4214607,2,SC,2,0,0,0,0,0
